account,sentiment_regime,n_trades,total_pnl,avg_pnl,win_rate,pnl_std,sharpe_like,max_drawdown,mean_size_usd,total_volume_usd,rank
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Neutral,8143.0,27116.682664,3.3300605015350606,0.34778337222154,54.49023051940585,497.643016106214,-13779.964812000027,1625.9099029841582,13239784.34,11
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Neutral,1430.0,12960.109958,9.063013956643356,0.3195804195804196,64.337806717059,201.43847947747435,-364.625892,2888.5457832167835,4130620.47,12
0x39cef799f8b69da1995852eea189df24eb5cae3c,Neutral,272.0,10953.24796,40.26929397058824,0.41544117647058826,200.49800499088687,54.63020921578673,0.0,10901.879742647057,2965311.2899999996,13
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Neutral,5399.0,9467.021637000002,1.7534768729394334,0.31950361177995923,98.35081151112783,96.25768706472607,-8766.773926,1169.3571476199297,6313359.24,14
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Neutral,2.0,8019.163096,4009.581548,0.5,5670.404604622509,1.414213562373095,0.0,31867.690000000002,63735.380000000005,15
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,Neutral,52.0,7157.6835790000005,137.6477611346154,0.38461538461538464,486.74653460511036,14.705155702457983,0.0,18355.422884615386,954481.99,16
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Neutral,887.0,5505.749364,6.207158245772266,0.46674182638105977,37.46806589676631,146.94511798846747,-969.0067409999983,687.0997632468997,609457.49,17
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Neutral,656.0,4029.241688,6.142136719512195,0.43902439024390244,56.896285710452574,70.81730622109444,-1044.789706,474.199756097561,311075.04000000004,18
0xb899e522b5715391ae1d4f137653e7906c5e2115,Neutral,314.0,4017.9489279999993,12.796015694267513,0.27388535031847133,117.01794683456275,34.336176942845206,-1828.202264,24124.194140127387,7574996.959999999,19
0x6d6a4b953f202f8df5bed40692e7fd865318264a,Neutral,61.0,1258.120923,20.624933163934426,0.3770491803278688,44.443284546298464,28.308459553419407,0.0,613.8450819672132,37444.55,20
0x8477e447846c758f5a675856001ea72298fd9cb5,Neutral,2195.0,808.3427169999986,0.36826547471526133,0.28109339407744877,33.88452712942395,23.855806336399088,-7232.733921999994,935.5193302961277,2053464.9300000002,21
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,Neutral,45.0,0.0,0.0,0.0,0.0,,0.0,9481.510444444444,426667.97,22
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,Neutral,79.0,0.0,0.0,0.0,0.0,,0.0,1341.772278481013,106000.01000000002,23
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Neutral,4.0,-53.631353999999995,-13.407838499999999,0.0,20.52000798640014,-2.6136127254699297,-53.631353999999995,157.26500000000001,629.0600000000001,24
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Neutral,104.0,-395.0559780000001,-3.798615173076924,0.1346153846153846,84.09084960515473,-4.697966304954343,-287.0857189999999,6189.474711538462,643705.37,25
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Neutral,33.0,-1228.907104,-37.23960921212121,0.6060606060606061,235.0213929960187,-5.22891592264887,-2478.06972,1207.8618181818185,39859.44000000001,26
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,1464.0,-2605.9564709999995,-1.7800249118852456,0.7151639344262295,203.53294897126918,-12.803609853694292,-22517.283584,1806.9995150273223,2645447.29,27
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Neutral,57.0,-4526.698469,-79.41576261403509,0.0,511.10353776562124,-8.85671519471232,-4526.698469,2478.0915789473684,141251.22,28
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Neutral,720.0,-11933.080124999999,-16.573722395833332,0.3611111111111111,137.10884970064626,-87.03362438714817,-13174.861093999989,1506.4890555555553,1084672.1199999999,29
0x271b280974205ca63b716753467d5a371de622ab,Neutral,599.0,-19038.340561,-31.78354016861436,0.0,112.28428002216295,-169.55481708786098,-19038.340560999997,8093.856811352254,4848220.23,30
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Neutral,413.0,-90302.55371799998,-218.65025113317188,0.16464891041162227,1707.7732317974471,-52.87736804666724,-113602.09013800003,10692.552179176755,4416024.05,31
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Unknown,6.0,42471.99413,7078.6656883333335,1.0,5735.884238617606,7.404611453636326,0.0,14778.143333333332,88668.85999999999,1
